item_id,Spec Nerd,Vintage Hunter,Designer,Budget Renovator,PC Master Race,Early Adopter,Practical DIYer,Minimalist,Value Hunter,Cheapskate,Hobbyist Gamer,Aesthetic Homemaker,Refurbished Expert,Luxury Buyer,Mint Collector
v1|336477796586|0,6,6,2,8,10,8,6,8,11,8,8,4,11,3,6
v1|256874390277|557412898267,9,1,1,5,2,0,5,4,7,4,4,7,0,0,11
v1|406759528329|0,5,2,11,9,11,10,0,11,3,11,11,1,9,10,9
v1|198212494453|0,10,11,4,4,3,6,10,1,9,1,1,10,6,4,1
v1|266554646875|566323687349,8,4,3,6,1,1,4,5,8,5,5,6,1,1,10
v1|266777103620|0,1,0,0,0,0,2,3,6,6,6,6,0,2,2,8
v1|206123156369|0,3,10,9,3,8,4,9,2,2,2,2,9,4,7,2
v1|287222996469|0,7,8,7,10,4,7,7,7,5,7,7,5,7,9,4
v1|188195346218|0,11,7,10,11,7,11,11,0,10,0,0,11,10,5,0
v1|389656490835|0,0,3,5,2,5,9,1,10,0,10,10,2,8,11,7
v1|358313069586|0,4,5,6,7,6,5,2,9,4,9,9,3,5,6,5
v1|227248598969|0,2,9,8,1,9,3,8,3,1,3,3,8,3,8,3
v1|325340443030|0,0,1,0,2,9,2,3,7,11,8,3,3,2,1,0
v1|284365649759|0,1,2,3,3,0,3,0,6,2,7,2,0,0,2,3
v1|366295849755|0,9,6,10,0,3,8,1,8,0,11,0,1,1,10,10
v1|185591420091|0,4,5,5,9,4,9,8,3,4,4,11,8,8,8,8
v1|227268475696|0,10,4,8,7,8,11,5,9,5,6,7,5,5,7,7
v1|137157288408|0,5,9,7,5,6,1,9,1,7,2,8,9,9,3,2
v1|206158222910|0,7,8,4,10,1,5,7,4,6,5,6,7,7,5,5
v1|284303007366|0,2,3,1,11,2,4,4,10,10,9,4,4,4,4,4
v1|137156749679|0,6,10,2,6,5,0,10,2,8,1,9,10,3,0,1
v1|206158772553|0,3,7,11,4,7,6,6,5,3,3,5,6,6,9,6
v1|366260855030|0,8,0,6,1,10,7,2,11,1,10,1,2,10,6,9
v1|137148172698|0,11,11,9,8,11,10,11,0,9,0,10,11,11,11,11
v1|375955729764|0,10,5,10,10,9,7,6,10,1,10,2,3,3,4,5
v1|286947899363|0,9,4,3,9,2,6,4,8,0,8,11,1,2,3,8
v1|286058701870|0,8,6,4,5,8,5,7,6,11,6,1,4,11,5,9
v1|146864689308|0,5,8,2,4,6,1,10,2,7,2,6,8,9,8,10
v1|146864689010|0,6,7,1,11,5,0,9,1,10,1,7,7,8,6,1
v1|256919148128|0,2,10,5,8,7,3,8,4,5,4,4,9,7,9,3
v1|397439448047|0,4,11,8,2,10,8,2,11,2,11,0,10,5,10,6
v1|157556533317|0,1,2,9,0,0,2,0,3,6,3,10,6,0,0,2
v1|277478461803|0,7,1,6,3,3,11,1,5,9,5,8,5,6,7,4
v1|286685083350|0,3,3,0,7,1,4,5,7,4,7,3,2,4,1,0
v1|137141218126|0,11,9,7,1,11,10,11,0,8,0,9,11,10,11,11
v1|316791996364|0,0,0,11,6,4,9,3,9,3,9,5,0,1,2,7
v1|365697175524|635476240572,2,3,10,9,8,2,3,8,0,9,4,3,3,5,5
v1|389783940188|0,1,2,3,7,5,3,1,10,4,8,2,1,2,4,4
v1|257245305635|557902356797,4,8,8,10,1,4,5,6,1,6,1,9,7,10,3
v1|127615330803|428757842694,6,7,11,3,9,6,10,1,7,0,7,8,9,3,9
v1|286772144484|588803765810,9,4,2,11,3,10,4,7,11,7,11,4,5,2,0
v1|227172910066|526414308336,5,0,4,4,2,8,7,4,10,0,6,6,4,6,10
v1|230432333547|0,11,5,1,5,10,9,6,5,8,5,5,5,6,1,7
v1|127478659812|428859314261,7,11,5,2,7,11,11,0,9,0,9,11,11,11,11
v1|366224248494|636040635471,10,6,6,8,11,7,2,9,5,10,3,2,10,9,6
v1|147195997592|445654445591,8,10,0,1,6,1,9,2,6,0,8,10,1,0,1
v1|177944890451|0,0,9,9,0,0,5,8,3,2,0,10,7,8,8,8
v1|397725985603|0,3,1,7,6,4,0,0,11,3,11,0,0,0,7,2
v1|177721720287|0,6,8,7,5,7,6,11,4,6,4,5,11,6,8,10
v1|286919934884|0,3,6,8,0,6,2,5,6,2,6,2,5,3,3,3
v1|267593108094|0,11,7,6,11,5,11,6,5,11,5,3,10,11,7,9
v1|326877126530|0,7,4,5,10,8,8,3,8,9,8,4,3,7,6,5
v1|287190895437|0,8,5,10,7,9,9,4,7,7,7,1,4,8,10,8
v1|336491398664|0,5,3,4,4,4,5,2,9,5,9,10,2,5,9,6
v1|147217386955|0,9,10,9,9,10,10,8,2,8,2,9,7,10,11,11
v1|389560911581|0,2,0,3,6,1,3,0,11,3,11,0,0,2,5,2
v1|336491404781|0,4,2,2,0,3,4,1,10,4,10,11,1,4,4,4
v1|137114690159|0,10,1,1,0,2,7,9,1,10,1,6,8,9,2,7
v1|136941261190|0,1,11,0,8,0,0,10,0,1,0,8,9,0,0,0
v1|147217754126|0,0,9,11,0,11,1,7,3,0,3,7,6,1,1,1
v1|122686189724|0,1,9,0,1,9,2,11,1,10,1,8,11,1,0,8
v1|389251380619|0,3,4,7,5,3,5,2,9,3,9,0,2,0,5,3
v1|389603428736|0,5,0,3,8,7,4,1,10,6,10,0,3,3,4,2
v1|157772197982|0,4,2,9,3,6,8,7,4,5,4,7,8,8,9,6
v1|276815264684|2560280424635,10,1,4,9,8,6,4,7,8,7,11,5,4,1,4
v1|127763974956|0,11,8,5,10,10,11,10,2,9,2,6,10,11,11,11
v1|136371643832|0,6,10,10,2,1,10,9,3,2,3,10,9,10,10,10
v1|388645567165|0,7,5,2,11,11,9,3,8,11,8,0,4,5,8,9
v1|256866592217|557400156235,8,7,1,7,5,0,5,6,4,6,0,6,6,2,0
v1|117097723530|0,0,11,11,0,0,1,8,0,0,0,9,0,9,6,7
v1|389686090358|0,2,3,6,4,4,3,0,11,1,11,0,1,2,7,1
v1|256359741794|0,9,6,8,6,2,7,6,5,7,5,5,7,7,3,5
v1|406782824144|0,4,1,11,3,5,5,0,11,1,11,4,0,3,5,5
v1|397438185450|0,7,2,10,9,6,9,2,10,2,10,0,2,4,11,9
v1|358315144134|0,3,0,6,2,3,4,1,8,4,8,3,1,2,4,4
v1|227216585299|0,9,7,9,10,4,1,10,4,10,4,6,9,5,10,2
v1|287224835430|0,11,6,7,11,9,11,6,5,9,5,2,6,10,9,11
v1|317949084812|0,8,5,8,4,10,10,5,6,6,6,1,5,9,7,7
v1|205595162266|0,1,9,4,1,2,8,7,3,8,3,10,10,7,8,8
v1|137142131169|0,2,8,2,0,1,3,11,0,0,0,8,11,1,2,3
v1|386168225763|0,5,3,3,6,7,6,3,9,3,9,5,3,8,6,6
v1|177651828850|0,0,11,0,8,0,0,9,1,7,1,11,8,0,1,0
v1|198203516880|0,10,10,5,7,11,2,8,2,11,2,7,7,11,0,1
v1|336454509835|0,6,4,1,5,8,7,4,7,5,7,9,4,6,3,10
v1|375912330492|0,1,0,2,0,1,1,0,11,0,11,11,1,2,0,1
v1|188178328815|0,0,11,10,11,4,0,8,3,3,3,9,8,1,1,0
v1|227224448460|0,4,7,3,4,6,9,7,4,1,4,4,0,0,11,9
v1|358353720944|0,9,3,7,8,7,4,3,8,5,8,1,4,4,8,5
v1|317649701916|0,2,4,4,7,5,6,4,7,8,7,2,5,8,4,6
v1|188065377661|0,10,8,11,0,10,11,9,2,9,2,3,9,9,9,11
v1|366180920316|0,11,1,5,9,11,3,1,9,11,10,0,2,11,3,4
v1|366135348805|0,7,2,6,10,8,5,2,10,6,9,8,3,6,10,2
v1|176764905992|0,3,9,0,5,3,2,10,1,10,1,10,10,10,2,3
v1|157451549677|0,8,10,9,2,9,10,11,0,7,0,6,11,7,6,10
v1|267612086837|0,5,5,8,1,0,7,5,6,2,6,7,6,3,5,7
v1|257389031126|0,6,6,1,6,2,8,6,5,4,5,5,7,5,7,8
v1|298130258772|0,8,9,6,6,7,8,9,4,9,5,5,7,7,7,6
v1|306825661372|0,6,7,7,5,6,6,5,6,7,7,0,5,6,6,5
v1|306825663666|0,5,6,5,8,5,5,4,7,6,8,2,4,5,8,9
v1|306825660629|0,7,8,4,7,4,7,6,5,8,6,0,6,8,9,8
v1|366278887899|0,9,5,10,9,11,4,3,8,4,9,11,3,4,11,7
v1|397748433934|0,0,3,1,10,2,0,1,10,0,10,1,1,0,0,0
v1|236521776472|0,10,10,11,3,9,9,10,3,5,4,9,8,9,10,11
v1|406725513850|0,11,2,2,4,3,3,0,11,3,11,0,0,3,5,4
v1|397748421864|0,0,4,0,11,1,1,2,9,1,0,10,2,1,4,1
v1|157765448243|0,1,11,3,0,0,2,11,0,2,1,8,11,2,3,2
v1|167726044726|467324677472,2,1,8,2,8,10,7,2,11,3,6,9,10,2,3
v1|167516233520|0,3,0,9,1,10,11,8,1,10,2,7,10,11,1,10
v1|147143681648|445621973907,0,2,9,0,1,7,11,0,8,0,10,11,4,3,5
v1|358195683254|0,7,3,0,5,9,8,3,8,1,8,3,4,7,9,6
v1|227268752386|0,1,10,3,2,7,6,7,3,5,3,7,3,0,7,10
v1|156742359682|458127396168,5,8,0,1,0,2,10,1,7,1,9,10,1,1,1
v1|357873441709|0,4,4,6,3,2,1,4,7,10,7,4,5,6,0,0
v1|236395115678|536949633489,11,7,5,10,11,0,8,4,11,4,11,8,10,2,9
v1|226914351690|0,10,11,7,4,8,11,9,2,6,2,8,9,11,6,11
v1|406302805811|0,3,0,0,9,4,3,0,11,9,11,0,0,5,5,4
v1|286901875391|0,9,9,8,6,6,10,6,5,3,5,6,7,8,8,8
v1|397182913405|0,2,1,0,8,3,5,2,9,2,9,2,2,3,4,3
v1|317860989730|0,8,6,10,7,10,9,5,6,4,6,5,6,9,10,7
v1|397737160997|0,6,5,11,11,5,4,1,10,0,10,1,1,2,11,2
v1|115703140446|0,11,11,6,4,11,11,11,0,11,0,11,11,11,11,11
v1|156454768072|0,7,5,4,3,10,10,5,6,10,6,5,5,9,5,5
v1|168234472446|0,1,1,0,11,4,0,1,10,4,10,1,0,1,3,1
v1|157755646951|0,4,4,1,10,7,1,4,7,7,7,4,1,2,0,2
v1|125186172721|0,10,9,8,8,5,9,9,0,6,2,9,9,8,10,10
v1|125186363206|0,6,8,9,6,3,7,8,0,2,3,8,8,6,6,7
v1|125186525861|0,5,6,11,7,1,5,6,5,3,5,6,6,5,7,6
v1|125186141641|0,8,10,7,5,2,6,10,0,1,1,10,10,7,8,8
v1|125186517938|0,9,7,10,9,6,8,7,0,5,4,7,7,10,9,9
v1|267289402663|0,0,0,5,2,0,3,0,11,0,11,0,2,0,4,0
v1|168234426478|0,2,2,3,1,8,2,2,9,8,9,2,3,3,1,3
v1|157761797913|0,3,3,2,0,9,4,3,8,9,8,3,4,4,2,4
v1|284820967444|0,11,5,5,11,9,11,4,9,10,9,3,4,11,11,6
v1|302649655343|0,3,1,3,6,10,7,1,10,4,11,1,3,5,8,5
v1|204891747682|0,5,7,1,7,8,8,5,7,5,7,4,6,6,1,8
v1|377046561524|0,0,0,6,0,3,0,0,11,0,0,0,0,0,0,0
v1|174233525493|0,8,8,4,4,7,9,6,3,6,6,5,7,7,9,9
v1|153877596779|0,9,10,8,3,2,10,8,6,7,4,7,9,10,10,11
v1|153220864961|0,7,11,11,1,6,3,9,5,2,3,8,10,3,6,3
v1|153877613800|0,6,9,10,2,5,2,7,2,1,5,6,8,2,5,2
v1|292423697973|0,1,4,9,5,4,6,3,4,3,10,2,1,4,7,4
v1|273740255159|0,4,6,2,10,11,4,2,8,11,8,11,5,8,3,7
v1|146291590772|0,2,2,7,8,0,1,10,1,8,2,9,2,1,4,1
v1|133555938428|0,10,3,0,9,1,5,11,0,9,1,10,11,9,2,10
v1|167700403048|467305779494,4,8,9,9,6,2,5,6,4,6,4,5,2,8,5
v1|155387577623|455590743001,7,11,10,4,5,8,8,3,3,3,5,9,8,11,9
v1|116918892783|417133730399,3,4,0,3,4,11,11,0,11,0,6,11,11,1,6
v1|127695677717|0,8,2,1,1,11,9,9,2,9,2,11,10,9,0,10
v1|227266526073|0,5,6,11,11,9,4,2,9,8,9,9,2,4,7,2
v1|177983225869|0,0,1,3,0,0,0,3,8,1,8,7,3,0,2,0
v1|376089522695|0,2,5,6,6,10,3,0,11,6,11,2,1,3,4,3
v1|167728046816|467326153468,6,7,5,8,1,5,4,7,7,7,0,4,5,5,4
v1|166270231133|465886676523,11,10,7,10,2,7,7,4,2,4,1,8,7,10,8
v1|167424920488|467064755253,10,9,8,5,8,6,6,5,5,5,8,7,6,9,7
v1|127649391478|0,9,3,2,2,7,10,10,1,10,1,10,6,10,6,11
v1|267599177609|0,1,0,4,7,3,1,1,10,0,10,3,0,1,3,1
v1|256306999639|556351561327,10,5,5,9,8,5,5,6,9,6,5,4,6,1,5
v1|317584354504|616150461099,7,3,11,0,11,3,3,8,0,8,3,3,2,10,3
v1|392265741345|661222864850,1,2,3,10,10,2,2,9,10,9,2,2,1,2,2
v1|256249444061|556267335952,2,6,10,6,7,6,6,5,3,5,6,6,9,11,9
v1|257121577824|557771729603,4,4,6,8,9,4,4,7,8,7,4,5,5,4,4
v1|256133757285|556105399453,5,7,4,11,6,11,7,4,11,4,7,7,11,3,11
v1|162938501981|462008983767,9,11,0,2,1,9,11,0,2,0,11,11,8,6,8
v1|173647243759|472323968013,3,10,1,1,0,8,10,1,1,1,10,10,7,5,7
v1|195919201422|495784654898,11,9,2,5,5,10,9,2,7,2,9,9,10,7,10
v1|396343389902|664994564600,6,1,8,3,4,1,1,10,5,10,1,1,3,9,1
v1|405797467882|676097284657,0,0,7,4,2,0,0,11,4,11,0,0,0,8,0
v1|254716268627|554496858470,8,8,9,7,3,7,8,3,6,3,8,8,4,0,6
v1|295065631983|0,3,6,3,5,1,5,4,7,2,7,6,6,4,5,7
v1|256881736724|0,10,10,9,8,6,8,9,3,6,3,1,10,8,10,4
v1|336437997302|0,5,3,6,11,8,9,0,11,7,11,2,2,10,4,5
v1|286695492778|0,7,7,7,9,7,6,6,5,8,5,0,7,5,7,8
v1|163280297197|0,4,9,4,4,2,1,10,2,3,2,9,8,2,2,2
v1|296753201286|0,1,4,2,6,3,3,3,8,5,8,5,5,3,3,3
v1|303738175531|0,2,0,5,7,4,4,2,9,4,9,4,4,0,6,6
v1|287038811084|0,0,1,1,3,0,0,5,6,1,6,7,0,1,0,0
v1|336352951775|0,6,5,8,10,9,7,1,10,0,10,3,3,9,8,9
v1|135688980562|0,8,2,0,2,5,2,7,1,10,1,10,1,7,1,1
v1|284511471431|0,9,8,10,0,10,10,8,4,9,4,8,9,6,9,10
v1|125946408641|0,11,11,11,1,11,11,11,0,11,0,11,11,11,11,11
v1|117094361488|0,9,9,4,1,2,7,10,1,3,1,10,10,7,4,7
v1|157262633929|0,7,6,1,9,10,6,7,4,7,5,7,7,10,3,6
v1|157262633860|0,0,7,9,0,0,4,8,3,0,4,8,8,0,7,1
v1|236672504949|0,5,3,7,8,8,8,4,7,5,3,4,2,9,5,9
v1|272853599796|0,10,2,5,5,3,2,3,8,11,8,3,1,6,2,5
v1|277814431504|0,4,1,8,7,5,1,2,9,4,9,2,0,4,6,4
v1|156358484545|0,8,8,0,2,11,10,9,2,10,2,9,9,5,0,10
v1|224673942935|0,6,4,10,4,7,9,5,6,6,7,5,5,8,11,8
v1|401724696853|0,2,0,2,10,9,0,0,11,8,11,0,3,2,1,0
v1|116928203689|0,11,10,3,11,6,11,11,0,9,0,11,11,11,10,11
v1|283962832921|0,3,11,11,6,4,5,1,10,2,10,1,4,3,9,3
v1|157262633942|0,1,5,6,3,1,3,6,5,1,6,6,6,1,8,2
v1|116764437174|0,9,9,3,10,3,1,9,1,7,1,10,7,1,0,0
v1|137155981859|0,11,10,11,11,11,7,10,2,11,4,7,10,11,11,9
v1|236640257066|0,4,5,4,6,1,2,5,6,2,5,4,6,4,8,3
v1|157674284976|0,8,8,8,9,2,6,8,3,6,7,9,9,10,9,7
v1|116528634624|0,1,11,7,7,0,0,11,0,5,0,8,11,5,4,4
v1|306709626335|0,3,2,9,0,8,10,2,9,1,9,1,2,7,3,10
v1|397483208865|0,2,0,5,8,7,9,1,10,4,10,0,1,2,6,8
v1|193953650596|0,5,7,6,3,4,3,7,4,3,2,6,3,0,5,1
v1|198216185249|0,10,6,10,4,10,11,6,5,10,3,5,8,9,10,11
v1|406770104359|0,0,1,2,0,9,8,0,11,0,11,11,0,3,2,5
v1|284591642693|0,6,3,0,0,6,4,3,8,8,8,2,4,6,1,2
v1|284570372014|0,7,4,1,5,5,5,4,7,9,6,3,5,8,7,6
v1|287197728672|0,7,5,8,3,0,6,5,6,5,6,5,4,6,7,5
v1|277073166808|0,0,10,5,4,7,7,10,1,6,4,10,10,7,8,10
v1|335739919326|0,1,1,3,11,0,1,1,10,11,10,0,1,0,3,3
v1|277385083840|0,2,9,6,0,0,2,9,2,0,5,9,9,1,4,7
v1|306727297548|0,5,2,10,1,5,3,2,9,1,9,2,2,5,5,4
v1|306660934320|0,9,3,9,6,0,9,3,8,8,8,3,3,9,1,6
v1|287103940500|0,11,7,7,10,9,10,7,4,10,1,7,7,11,10,9
v1|277720496872|0,10,8,0,7,8,11,8,3,9,0,8,8,10,11,11
v1|287163598398|0,3,6,1,2,0,4,6,5,3,2,6,6,3,0,1
v1|305556018878|0,8,4,2,5,10,8,4,7,7,7,4,5,8,9,8
v1|397118778045|0,4,0,4,8,11,5,0,11,4,11,1,0,4,6,2
v1|146316511206|0,6,11,11,9,6,0,11,0,2,3,11,11,2,2,0
v1|116111431665|0,10,9,9,5,5,10,11,0,5,0,5,11,11,8,11
v1|389548881795|0,8,1,2,10,6,3,1,10,6,10,0,1,4,3,2
v1|136204357471|0,11,8,8,8,11,11,9,2,9,2,8,9,8,10,9
v1|296992976388|0,7,5,6,1,7,5,5,6,0,6,4,5,2,7,7
v1|177962965287|0,6,7,7,11,4,2,7,4,11,4,10,7,3,6,6
v1|177521325552|0,3,10,10,0,8,6,8,3,10,3,9,8,7,9,8
v1|116825880989|0,9,11,4,7,9,9,10,1,2,1,7,10,10,11,10
v1|389569368392|0,1,0,0,9,1,1,0,11,4,11,11,0,1,1,1
v1|356486814977|0,4,2,3,3,2,7,2,9,0,9,1,2,6,0,4
v1|336396684340|0,5,3,5,4,3,8,3,8,3,8,3,3,9,5,5
v1|327009507595|0,2,4,11,2,10,4,4,7,8,7,6,4,5,4,3
v1|267596694179|0,0,6,0,6,0,0,6,5,7,5,2,6,0,2,0
v1|126732982045|0,11,11,1,4,8,10,10,1,10,3,10,10,11,2,10
v1|257418112880|0,3,3,8,0,3,3,3,7,2,1,3,3,3,1,3
v1|358345567901|0,1,2,11,6,4,2,2,8,1,2,2,2,2,6,2
v1|387380911279|0,0,0,2,7,2,1,0,11,0,11,0,0,1,7,1
v1|376696898206|0,8,1,0,11,9,0,1,10,6,10,1,1,0,0,0
v1|187753630274|0,7,5,6,3,6,8,5,6,5,8,5,5,6,9,7
v1|167477307247|0,5,7,3,1,10,11,8,3,11,5,8,7,8,3,11
v1|168240152701|0,4,6,5,5,0,6,6,5,3,7,6,6,4,5,5
v1|227213215549|0,2,4,4,8,1,4,4,9,4,9,4,4,5,4,4
v1|127550715334|0,10,10,7,10,7,9,9,2,9,4,11,9,7,8,9
v1|168045437040|0,6,9,10,2,5,7,7,4,7,6,7,8,9,10,8
v1|117102721120|0,9,8,9,9,11,5,11,0,8,0,9,11,10,11,6
v1|395963225095|0,3,4,11,4,0,8,1,10,3,10,1,1,1,10,8
v1|257382267149|558062557455,7,7,0,8,3,5,8,3,1,3,7,4,5,6,3
v1|286836094462|0,6,8,9,7,2,4,6,4,0,4,6,3,0,11,5
v1|376860827683|0,8,1,5,3,7,10,3,8,8,8,2,6,8,4,10
v1|186757643863|0,11,9,6,9,9,3,9,2,9,2,10,9,10,5,4
v1|317559736290|0,4,6,2,0,4,6,5,5,4,5,5,2,3,2,6
v1|336166219391|0,5,2,4,1,5,1,7,6,5,6,4,8,4,0,2
v1|406792878280|0,2,3,10,5,1,0,0,11,2,11,0,0,2,8,1
v1|186747185991|0,9,10,1,10,8,2,10,1,10,1,8,10,9,1,0
v1|336277276030|0,1,0,3,2,6,11,4,7,11,7,3,7,6,3,11
v1|389641603681|0,0,5,7,6,10,9,2,9,6,9,11,5,7,9,9
v1|147214484721|0,10,11,8,11,11,7,11,0,7,0,9,11,11,7,7
v1|406309019614|0,6,9,10,11,8,6,8,10,11,10,11,7,4,10,9
v1|168207794077|0,0,7,1,4,3,4,7,3,0,3,1,4,2,5,4
v1|168096392334|0,9,11,6,1,10,7,10,2,6,2,3,10,6,9,6
v1|336426370962|0,5,2,0,3,0,3,1,7,7,7,10,2,7,4,2
v1|147188782350|0,11,1,5,2,2,8,11,1,9,1,2,11,11,3,7
v1|403450544759|0,0,0,3,10,11,2,0,8,10,8,0,1,5,2,1
v1|226968913700|0,8,3,2,8,5,1,5,6,8,6,5,3,0,1,3
v1|174408225554|473609908288,7,4,4,7,1,0,6,5,2,5,6,8,1,0,0
v1|168230123050|0,0,10,8,5,4,10,9,4,3,4,9,9,9,7,10
v1|115102098016|0,10,5,9,0,9,11,2,0,5,0,7,5,10,6,11
v1|406721707838|0,0,8,11,6,7,9,3,11,1,11,4,6,8,11,8
v1|406206790865|0,0,6,7,9,6,5,4,9,4,9,8,0,3,8,5
v1|353482403252|0,0,6,9,4,0,9,3,8,2,9,1,5,7,10,6
v1|358034074363|0,3,4,8,2,8,8,1,10,7,10,0,3,6,8,0
v1|317980219990|0,6,7,10,3,11,11,5,6,10,6,9,7,10,11,9
v1|358097486831|0,2,3,7,7,9,7,0,11,1,4,10,2,5,7,8
v1|236706212508|0,5,9,5,1,7,6,7,4,0,5,3,0,4,5,10
v1|227261519087|0,11,10,3,9,5,1,8,3,9,3,4,1,9,6,1
v1|356487687981|0,4,5,6,6,6,5,2,9,6,11,7,4,3,4,5
v1|177794977333|0,1,11,0,0,1,0,11,0,4,0,6,11,0,1,2
v1|317857734571|0,10,8,11,8,10,10,6,5,8,7,5,8,8,9,7
v1|318009685807|0,7,0,4,11,2,3,4,7,3,8,11,6,1,2,3
v1|227114397377|0,8,1,2,5,4,2,9,2,5,2,2,9,2,3,4
v1|188050237016|0,9,2,1,10,3,4,10,1,11,1,8,10,11,0,11
v1|387227360267|0,11,1,5,7,5,3,1,8,4,10,1,1,3,5,2
v1|147165527023|0,10,11,0,9,0,2,11,0,6,2,10,11,8,9,1
v1|326945784040|0,5,5,1,8,1,7,5,4,0,6,5,5,2,10,6
v1|326948647950|0,6,4,2,10,3,8,4,5,3,7,3,4,9,11,7
v1|387421745676|0,2,0,4,4,8,4,0,10,5,11,0,0,4,6,4
v1|335498735238|0,4,3,10,6,4,6,3,7,7,8,2,3,5,7,5
v1|177973779959|0,9,7,3,3,11,11,7,6,10,4,7,7,7,0,9
v1|147212858167|0,8,9,7,0,9,9,9,2,8,3,9,9,6,1,11
v1|272302125377|0,7,6,6,2,10,10,6,9,9,5,6,6,10,4,8
v1|336423279219|0,3,2,9,5,7,5,2,11,2,9,4,2,1,3,3
v1|168171028818|0,0,8,11,1,2,0,8,3,1,0,8,8,0,2,10
v1|147167277848|0,1,10,8,11,6,1,10,1,11,1,11,10,11,8,0
v1|267566092002|567382656457,8,8,8,1,10,11,8,4,10,3,5,9,9,11,9
v1|206160224271|0,9,10,0,10,3,1,10,1,9,1,7,8,8,1,1
v1|287225258009|0,4,3,5,9,2,0,3,8,7,8,8,3,1,0,0
v1|397750134679|0,5,0,1,8,11,2,0,11,11,11,9,0,0,2,2
v1|277554559845|2560628494912,7,6,10,4,5,8,6,3,3,5,11,6,6,10,7
v1|277684720280|2560704334962,6,5,7,5,8,7,5,6,6,6,10,5,7,9,6
v1|286948925160|588982670334,0,4,11,3,7,5,4,7,0,7,2,4,2,8,5
v1|336495734343|0,1,1,6,11,4,3,1,10,1,10,1,1,3,7,4
v1|257221801861|557872535763,10,9,4,6,6,9,9,2,4,2,0,10,10,6,10
v1|267614687988|567427422172,3,7,3,2,0,6,7,5,2,4,4,7,5,5,8
v1|298130822274|0,2,2,2,7,9,4,2,9,8,9,3,2,4,3,3
v1|157722887133|459174396723,11,11,9,0,1,10,11,0,5,0,6,11,11,4,11
v1|266650820300|566401887387,3,2,1,2,4,3,8,3,4,4,8,8,3,1,0
v1|377014044320|645521135424,5,8,5,9,7,6,5,6,11,6,6,5,8,4,7
v1|147135963271|445616775985,4,3,3,0,5,5,11,0,9,0,9,11,7,3,10
v1|405273030223|675414595539,0,4,0,0,3,0,0,10,1,10,0,2,0,6,2
v1|188116849588|695749125093,11,11,11,10,11,11,9,2,5,2,10,9,11,11,11
v1|358157617866|626502278060,9,5,9,7,6,10,6,5,8,5,1,6,9,9,8
v1|147150492710|445626222808,10,10,4,8,1,4,10,1,10,1,11,10,10,2,9
v1|266652191780|566403256120,2,9,2,4,0,2,7,4,3,3,7,7,2,0,1
v1|388856941729|655989730918,7,0,8,5,8,7,3,7,6,8,3,3,5,7,5
v1|388856863562|655989801958,8,1,7,6,9,8,4,8,7,7,2,4,6,8,6
v1|397694691287|666025200099,1,7,6,1,2,1,2,9,0,9,5,0,1,5,4
v1|406760761736|676995113895,6,6,10,11,10,9,1,11,2,11,4,1,4,10,3
v1|363842799673|633068248509,1,0,0,4,1,5,0,6,2,3,4,7,2,2,5
v1|227253964868|0,4,1,4,2,7,8,3,3,7,4,2,0,9,7,2
v1|366296684358|0,8,4,10,1,9,10,4,9,0,9,3,3,6,8,10
v1|257186692871|0,9,9,2,10,2,1,8,4,5,5,10,9,8,4,0
v1|355016934130|624290499093,0,7,1,3,8,3,7,5,3,7,5,8,1,1,4
v1|177982284608|0,10,11,9,11,10,2,11,0,4,0,8,10,11,5,1
v1|364179720708|633632658176,2,6,8,6,3,4,6,7,10,6,1,6,0,3,3
v1|366284155968|0,7,5,6,7,6,7,5,8,6,8,0,5,7,9,7
v1|226657466086|525836610970,3,2,3,0,0,0,9,2,8,2,6,4,3,0,6
v1|406791203220|0,5,3,5,9,4,6,1,11,1,11,9,1,4,6,8
v1|387306802535|0,6,8,11,8,5,9,2,10,11,10,11,2,5,10,9
v1|198199549105|0,11,10,7,5,11,11,10,1,9,1,7,11,10,11,11
v1|277028382377|0,8,5,9,7,6,7,2,9,5,9,2,2,6,8,7
v1|188197397873|0,7,4,7,10,5,0,8,4,4,3,7,8,5,11,0
v1|226718093307|525887655599,6,0,6,1,4,3,6,5,1,5,6,6,3,1,4
v1|168196386495|0,5,9,3,0,1,10,9,1,2,2,9,9,9,6,10
v1|136271095333|0,0,11,0,2,2,4,11,0,11,0,10,11,11,0,6
v1|267555676912|0,9,6,10,4,7,8,4,7,6,7,4,3,7,9,8
v1|157759438338|0,11,10,8,11,11,11,10,3,10,1,11,10,10,7,11
v1|257325633930|0,10,7,11,3,8,9,5,6,7,6,5,4,8,10,9
v1|205901675296|0,4,8,4,9,3,6,7,2,9,4,8,7,4,4,5
v1|274801636366|0,3,3,5,6,10,5,3,8,8,8,3,5,2,5,3
v1|297961017129|0,1,2,2,5,0,1,1,10,0,10,1,1,0,2,1
v1|306390501440|0,2,1,1,8,9,2,0,11,3,11,0,0,1,3,2
v1|267439915402|567217620414,9,6,9,2,9,10,6,5,11,6,6,6,8,8,10
v1|187755913297|0,5,7,3,8,3,5,7,4,8,3,7,7,9,7,2
v1|127733429896|0,11,9,0,10,2,6,9,2,9,1,11,8,11,5,4
v1|356701729095|0,0,2,1,6,0,0,2,9,4,10,2,2,4,0,0
v1|127635169383|0,6,10,7,9,8,4,10,1,10,4,9,9,10,6,1
v1|267612637780|0,8,4,11,0,6,9,4,7,6,8,4,4,6,10,9
